Africa	Afrika
Caruaru	Caruaru
Prințesa Margareta a Suediei	Margaretha av Sverige
Teresópolis	Teresópolis
Ares V	Ares V
Castle Rock Entertainment	Castle Rock Entertainment
Saint-Fargeau	Saint-Fargeau
Psychedelic trance	Psykedelisk trance
Jane's Addiction	Jane's Addiction
Steagul și emblema Imperiului Bizantin	Dobbeltørn
Efectul Magnus	Magnuseffekt
Wings	Wings
Pheng Xat Lao	Pheng Xat Lao
Aqualung	Aqualung (album)
Noaptea morților vii	Night of the Living Dead
Dagon	Dagan
Adunările romane	Folkeforsamlingen (Romerriket)
El Corte Inglés	El Corte Inglés
Nieuwpoort	Nieuwpoort
Mesa (dezambiguizare)	Mesa (fjellformasjon)
Alpes Cottiae	Alpes Cottiae
EXE	EXE
WSDL	WSDL
Lista comunelor din Lot-et-Garonne	Kommuner i departementet Lot-et-Garonne
Lista comunelor din Haute-Loire	Kommuner i departementet Haute-Loire
Vitry-le-François	Vitry-le-François
Analiză tranzacțională	Transaksjonsanalyse
Dr Pepper	Dr Pepper
Ara Pacis	Ara Pacis
Muzeul Țăranului Român	Museum for bondekultur i Romania
Câmara de Lobos	Câmara de Lobos (Madeira)
Curea de transmisie	Drivreim
Rugby, Warwickshire	Rugby (England)
Consoană uvulară	Uvularer
Drowning Pool	Drowning Pool
Strategic Arms Limitation Talks	SALT-avtalene
Asura (hinduism)	Asura
Lycopodium	Kråkefotslekten
Catedrala Saint Patrick din New York	Saint Patrick's Cathedral
Albă ca Zăpada și Războinicul Vânător	Snow White and the Huntsman
Slapstick	Slapstick
Gōjū-Ryū	Goju-Ryu
Torgu	Torgu kommune
Noul Imperiu Babilonian	Det nybabylonske rike
Arado Flugzeugwerke	Arado Flugzeugwerke
Cantaridă	Spansk flue
Aragarças	Aragarças
Aragoiânia	Aragoiânia
Notația în șah	Sjakknotasjon
Podișul Karst	Kras
Caipirinha	Caipirinha
Federația Internațională a Marilor Turnuri	World Federation of Great Towers
Provincie ecleziastică	Kirkeprovins
Araguapaz	Araguapaz
Araguaína	Araguaína
Congregația pentru Doctrina Credinței	Kongregasjonen for troslæren
Metresă	Elsker
Calitatea apei	Vannkvalitet
Carmel-by-the-Sea	Carmel-by-the-Sea
Provincia Roi Et	Roi Et (provins)
Kundalini	Kundalini
Comunism creștin	Kristen kommunisme
Condițional	Kondisjonalis
Hatman	Hetman
Ruben	Ruben (bibelsk person)
Coordonate astronomice orizontale	Horisontalkoordinater
BHP Billiton	BHP Billiton
Deanna Troi	Deanna Troi
Groß Kreutz (Havel)	Groß Kreutz
Războiul de eliberare națională a Iugoslaviei	Jugoslavia under andre verdenskrig
Halland	Halland
Bătălia de la Karbala	Slaget ved Karbala
Södermanland	Södermanland
Banchet	Bankett
Arapiraca	Arapiraca
Fox Kids	Fox Kids
Araranguá	Araranguá
Araraquara	Araraquara
Araricá	Araricá
Araripina	Araripina
Tron (film)	Tron (film)
Cifrul substituției	Substitusjonschiffer
Swinging	Swinging
Control nedistructiv	NDT
Calificările pentru Campionatul Mondial de Fotbal 2014 (CONCACAF)	Kvalifisering til VM i fotball 2014 (CONCACAF)
Fehrbellin	Fehrbellin
MGM-31 Pershing	MGM-31 Pershing
Araçu	Araçu
Araçatuba	Araçatuba
Tephritidae	Båndfluer
Arba Minch	Arba Minch
Jack Frost	Kong Vinter
Borås Arena	Borås Arena
Echipa națională de fotbal a Sudanului de Sud	Sør-Sudans herrelandslag i fotball
Premiul Lalande	Lalande-prisen
Olonne-sur-Mer	Olonne-sur-Mer
Marans, Charente-Maritime	Marans (by)
Vestigialitate	Rudiment
Black Veil Brides	Black Veil Brides
Accent grav	Gravis
Moș Ene	Jon Blund
Mașina timpului (roman de H.G. Wells)	Tidsmaskinen (roman)
Salme	Salme kommune
Vârful Hovârla, Munții Maramureșului	Hoverla
Principatele Dunărene	Donau-fyrstedømmene
IRIX	IRIX
Viiratsi	Viiratsi kommune
Cessenon-sur-Orb	Cessenon-sur-Orb
New York Daily News	Daily News (New York)
La Liga 1931-1932	Primera División 1931–1932
Electro house	Electro house
Lipan	Harr
Domiciliul conjugal	Elsker – elsker ikke
Autodesk	Autodesk
În timp	In Time
Rüdesheim am Rhein	Rüdesheim am Rhein
Salt (film)	Salt (film)
Misiune: Imposibilă - Protocolul fantomă	Mission: Impossible – Ghost Protocol
Paço do Lumiar	Paço do Lumiar
Ștefan Somodi	István Somodi
Herrieden	Herrieden
Comuna Värska	Värska kommune
Ivatuba	Ivatuba
Ozorków	Ozorków
Teatrul San Carlo din Napoli	Teatro di San Carlo
1907 în literatură	Litteraturåret 1907
România la Jocurile Olimpice de iarnă din 1956	Romania under Vinter-OL 1956
Eutectic	Eutektisk system
Barracão (Paraná)	Barracão (Paraná)
Slow (cântec)	Slow
Moorslede	Moorslede
Oglindă, Oglinjoară (film)	Lille speil på veggen der
Itaúna	Itaúna
Once	Once (Nightwish)
Dreptul muncii	Arbeidsrett
Bom Jardim (Rio de Janeiro)	Bom Jardim (Rio de Janeiro)
Provincia Ubon Ratchathani	Ubon Ratchathani (provins)
Gog și Magog	Gog og Magog
Quartel Geral	Quartel Geral
Selz	Selz
Pescador, Minas Gerais	Pescador
Accident de muncă	Arbeidsulykke
Cupa UEFA 2002-2003	UEFA-cupen 2002/03
Sierksdorf	Sierksdorf
Ratekau	Ratekau
Oesterdeichstrich	Oesterdeichstrich
NHIndustries NH90	NH90
Campionatul Mondial de Handbal Masculin din 1964	Håndball-VM 1964 for menn
Neverwinter Nights 2	Neverwinter Nights 2
Kleve (Dithmarschen)	Kleve (Ditmarsken)
Reinsbüttel	Reinsbüttel
Süderheistedt	Süderheistedt
Medieval II: Total War	Medieval II: Total War
Reriutaba	Reriutaba
Kuden	Kuden
Cupa de Aur CONCACAF 2011	CONCACAF Gold Cup 2011
Impaled Nazarene	Impaled Nazarene
Leonid Kucima	Leonid Kutsjma
Box la Jocurile Olimpice de vară din 1928	Boksing under Sommer-OL 1928
Brunost	Brunost
West Dorset	West Dorset
Rio Grande do Piauí	Rio Grande do Piauí
Premiul Bambi	Bambi-prisen
Gardens by the Bay	Gardens by the Bay
Girabola	Girabola
Heterofonie	Heterofoni
Jequié	Jequié
Båsmoen	Båsmoen
Federația Letonă de Fotbal	Latvijas Futbola federācija
Federația Bulgară de Fotbal	Bulgarski Futbolen Soius
Federația de Fotbal a Macedoniei	Fudbalska Federacija na Makedonija
COROT-7b	COROT-7b
Trichinella	Trikinslekten
Orissaare	Orissaare kommune
Sudul Marii Câmpii	Dél-Alföld
Bucaspor	Bucaspor
Volt-amper reactiv	Volt-ampère reaktiv
1989 în literatură	Litteraturåret 1989
John Green	John Green
Rixensart	Rixensart
Fontoura Xavier	Fontoura Xavier
Auckland City FC	Auckland City FC
Nara (râu)	Nara (elv)
Muztagata	Muztagata
Dilermando de Aguiar	Dilermando de Aguiar
Provincia Tshopo	Tshopo
Axixá	Axixá
Giovanni Colonna	Giovanni III Colonna
Mateus Leme	Mateus Leme
Chickenfoot	Chickenfoot
Arcul de Triumf din Barcelona	Arc de Triomf
Fete rele	Mean Girls
Vereda	Vereda
Gara Montparnasse	Gare Montparnasse
Transformer	Transformer
Partidul Muncitoresc German	Det tyske Arbeiderparti
Bătaie la stroi	Spissrotgang
Coroaci	Coroaci
Numismatică	Numismatikk
Box la Jocurile Olimpice de vară din 1904	Boksing under Sommer-OL 1904
Shaftesbury	Shaftesbury
Goana după aur din Klondike	Klondike-gullrushet
Teratologie	Teratologi
Munții Măcin	Măcinfjellene
Nokoreach	Nokoreach
Luigi Pulci	Luigi Pulci
Linkebeek	Linkebeek
Craterul Tycho	Tycho (krater)
Hrísey	Hrísey
David Gilmour (album)	David Gilmour (album)
Diu	Diu
Cosmografie	Kosmografi
Federația Română de Fotbal	Federaţia Română de Fotbal
Service Civil International	Service Civil International
Songbird	Songbird
Atletism la Jocurile Olimpice de vară din 1980	Friidrett under Sommer-OL 1980
Arreau	Arreau
HeidelbergCement	HeidelbergCement
Eli Lilly and Company	Eli Lilly and Company
InterRail	InterRail
Niulakita	Niulakita
Drapelul Arizonei	Arizonas flagg
Vaitupu	Vaitupu
Seattle Sounders FC	Seattle Sounders FC
Parlamentul Franței	Frankrikes parlament
Biserica Ortodoxă a Ierusalimului	Den ortodokse kirke i Jerusalem
Monedele euro din Monaco	Monegaskiske euromynter
Star Wars: Războiul clonelor	Star Wars: The Clone Wars (2008 TV-serie)
Glória	Glória
Bakugan	Bakugan Battle Brawlers
Listă de comitate din statul Tennessee	Liste over fylker i Tennessee
São Caetano de Odivelas	São Caetano de Odivelas
Edikule	Yedikule
Niger (dezambiguizare)	Niger (andre betydninger)
Leisi	Leisi kommune
Ursulețul Paddington	Bjørnen Paddington
Listă neagră	Svarteliste
Kärla	Kärla kommune
Cu toții la surf!	Surf's Up
Grimbergen	Grimbergen
Mothra vs. Godzilla	Mothra vs. Godzilla
Imaginaerum	Imaginaerum
1993 în film	Filmåret 1993
Ziua a 6-a	Den sjette dagen
Georgia la Concursul Muzical Eurovision Junior	Georgia i Junior Eurovision Song Contest
Kenneth More	Kenneth More
Club León	Club León
Alegrete do Piauí	Alegrete do Piauí
Noua școală a împăratului	Keiserens nye skole
Concert pentru vioară	Fiolinkonsert
Jobbik	Jobbik
Carlos Fermín Fitzcarrald (provincie)	Carlos Fermín Fitzcarrald (provins)
Rush (album)	Rush (album)
Laimjala	Laimjala kommune
Hummuli	Hummuli kommune
Lümanda	Lümanda kommune
Palupera	Palupera kommune
Põdrala	Põdrala kommune
Comuna Puka	Puka kommune
Pöide	Pöide kommune
Mustjala	Mustjala kommune
Tõlliste	Tõlliste kommune
Arhidiacon	Erkediakon
Universitatea Juraj Dobrila din Pola	Universitetet Juraj Dobrila i Pula
Paranapuã	Paranapuã
Kashiwazaki	Kashiwazaki
Eteria	Filiki Eteria
Vimmerby	Vimmerby
Adevărații Finlandezi	Sannfinnene
Echipa națională de fotbal a Republicii Nauru	Naurus landslag i fotball
Înaltul Reprezentant al Uniunii pentru Afaceri Externe și Politică de Securitate	Unionens høye representant for utenriks- og sikkerhetspolitikk
Hidrant de incendiu exterior	Hydrant
Psihopomp	Psykopomp
Jaguari	Jaguari
Casă de discuri virtuală	Netlabel
Listă de pictori danezi	Liste over danske malere
Bătălia de la Towton	Slaget ved Towton
Karula	Karula kommune
Apocalipsa lui Pavel	Paulus' visjon
Kenema	Kenema
Taheva	Taheva kommune
Turiaçu	Turiaçu
Insulele Comore	Komorene (øygruppe)
Total Recall (film din 2012)	Total Recall (2012)
GD Estoril Praia	GD Estoril Praia
Syðradalur, Kalsoy	Syðradalur (Kalsoy)
Saurimo	Saurimo
Ondjiva	Ondjiva
Frauenliebe und -leben	Frauenliebe und -leben
Pihtla	Pihtla kommune
Hominidae	Hominidae
Listă de comitate din statul Iowa	Liste over fylker i Iowa
Condado	Condado (Paraíba)
Rushmoor	Rushmoor
Politica Ungariei	Ungarns politiske system
Mikladalur	Mikladalur
Shepway	Shepway
Trilogia Bartimaeus	Bartimeus-trilogien
Lyngby Boldklub	Lyngby Boldklub
Périgny, Val-de-Marne	Périgny (Val-de-Marne)
AV-8B Harrier II	Boeing AV-8 Harrier II
Nis	Nis
Chengdu J-10	Chengdu J-10
Xambioá	Xambioá
Ehra-Lessien	Ehra-Lessien
Scary Movie 3	Scary Movie 3
São Domingos do Prata	São Domingos do Prata
Echidnă cu ciocul lung	Langsnutet maurpiggsvin
Chiers	Chiers
Europa Universalis III	Europa Universalis III
Arheologie experimentală	Eksperimentell arkeologi
Olímpia	Olímpia
Orchestra Simfonică a Radiodifuziunii Bavareze	Sinfonieorchester der Bayerischen Rundfunk
Scenariul ucigaș	Wes Craven's New Nightmare
Ray (oraș)	Rayy
Mufulira	Mufulira
Gears of War	Gears of War
Conceição de Ipanema	Conceição de Ipanema
Arachis	Peanøtter
Urjala	Urjala
Drama (album)	Drama (Yes-album)
Alto Longá	Alto Longá
Õru	Õru kommune
Loppi	Loppi
Capitão Gervásio Oliveira	Capitão Gervásio Oliveira
Leghorn	Leghorn
Celulă Leydig	Leydigcelle
Hietzing	Hietzing
Busola de aur (film)	Det gylne kompasset (film)
Nazilli	Nazilli
Code Lyoko	Code Lyoko
Sunt un mic ticălos 2	Grusomme meg 2
United States Census Bureau	Bureau of the Census
Esher	Esher
ND Gorica	ND Gorica
Montego Bay	Montego Bay
Kõo	Kõo kommune
Lista medaliaților la campionatul mondial de triatlon	International Triathlon Union
Dahme (Holstein)	Dahme (Øst-Holstein)
Wilco	Wilco
Newark and Sherwood	Newark and Sherwood
Le Cid	Le Cid
Nu o poți lua cu tine după moarte (film)	Du kan ikke ta det med dig
Meyzieu	Meyzieu
Me Against the World	Me Against the World
Arcoverde	Arcoverde
Salgado Filho	Salgado Filho
All the Lovers	All the Lovers
ZIL	Zil
Echipa națională de fotbal a Republicii Seychelles	Seychellenes herrelandslag i fotball
Unterscharführer	Unterscharführer
Strømsgodset IF	Strømsgodset Idrettsforening
Rachiu	Rakı
Fedora (pălărie)	Fedora (hatt)
Chicago Spire	Chicago Spire
Chersonesos	Chersonesus (Pontus Euxinus)
Chimoio	Chimoio
Bitexco Financial Tower	Bitexco Financial Tower
Revoluția Texană	Texasrevolusjonen
Autoritate părintească comună	Barnefordeling
Oblivion. Planeta uitată	Oblivion (film)
Senioria Mechelen	Dominium Mechelen
Hele	Helle (mytologi)
TM-XML	TM-XML
Tinerii Titani	Teen Titans
Încăierarea de la Bender	Sammenstøtet i Bender
Béchar	Béchar
Derrubadas	Derrubadas
Comuna Arden	Arden kommune
Cromozomul uman 2	Kromosom 2
Lovitura de stat din 5 octombrie 1910 din Portugalia	Oktoberrevolusjonen i Portugal
Drumul european E75	Europavei 75
România la Jocurile Olimpice de iarnă din 1988	Romania under Vinter-OL 1988
Jovti Vodî	Zjovti Vody
SST Records	SST Records
Trinchet	Fokkemast
Freie Wähler	Lokale lister og felleslister
Wupper	Wupper
Efectul Dunning-Kruger	Dunning-Kruger-effekten
Ed Wood (film)	Ed Wood (film)
Regiunea Lagunes	Lagunes
Arhipelagul Dahlak	Dahlak
Crieff	Crieff
Muzician	Musiker
Banfora	Banfora
Adunarea Națională a Bulgariei	Bulgarias parlament
BK Häcken	BK Häcken
Box la Jocurile Olimpice de vară din 1972	Boksing under Sommer-OL 1972
Pereiaslav-Hmelnițki	Perejaslav-Khmelnytskyj
Jarinu	Jarinu
Comisarul federal pentru arhivele Stasi	Bundesbeauftragter für die Stasi-Unterlagen
Uurainen	Uurainen
Peninsula Istria	Istria
Divizia sud-estică (NBA)	Southeast Division
São Cristóvão do Sul	São Cristóvão do Sul
Proteides	Proteides
Ardooie	Ardooie
United Center	United Center
Roza vânturilor	Kompassrose
Districtul Ards	Ards
Gentilly, Val-de-Marne	Gentilly (Val-de-Marne)
Crucilândia	Crucilândia
Comuna Are	Are kommune
Premiul Cecil B. DeMille	Cecil B. DeMille Award
Butiá	Butiá
Are You Experienced	Are You Experienced
Orășelul leneș	LazyTown
Sabayon Linux	Sabayon
Soldatul universal	Universal Soldier (1992)
Santa Cruz do Arari	Santa Cruz do Arari
Bacurituba	Bacurituba
Durendal	Durendal
Billy Sherwood	Billy Sherwood
Westerwald	Westerwald
Lista planetelor minore/5901–6000	Liste over nummererte småplaneter/5901–6000
Cel mai mare spectacol	Verdens største show
Personalitate	Personlighet
Dilbeek	Dilbeek
Ducatul de Cleves	Hertugdømmet Kleve
Notitia Dignitatum	Notitia Dignitatum
Hoeilaart	Hoeilaart
Lajinha	Lajinha
Stație totală	Totalstasjon
Avant-garde metal	Avant-garde metal
Universitatea monștrilor	Monsteruniversitetet
Gençlerbirliği SK	Gençlerbirliği SK
Terasă (arhitectură)	Terrasse
Aiuaba	Aiuaba
Arena Pantanal	Arena Pantanal
Qaasuitsup	Qaasuitsoq
Curaj, câinele cel fricos	Tapper den pysete hunden
Casa Foster pentru prieteni imaginari	Fosters hjem for fantasivenner
Arena da Amazônia	Arena da Amazônia
Seventh Son of a Seventh Son	Seventh Son of a Seventh Son
Asociația de Fotbal a Israelului	Israels fotballforbund
Daventry	Daventry
Arend Lijphart	Arend Lijphart
Yeah Yeah Yeahs	Yeah yeah yeahs
1957 Angara	1957 Angara
Arendonk	Arendonk
Si vis pacem, para bellum	Si vis pacem, para bellum
Watchet	Watchet
Polikarpov I-16	Polikarpov I-16
Oratoriul de Crăciun	Bachs juleoratorium
Lexiconul de istorie al Elveției	Historisches Lexikon der Schweiz
Erexim	Erechim
Asediul Niceeii	Beleiringen av Nikea
MDF	MDF
Capela de Santana	Capela de Santana
FC Dallas	FC Dallas
A XVII-a Dinastie Egipteană	17. egyptiske dynasti
Monsenhor Paulo	Monsenhor Paulo
Istoria islamului	Islams historie
Colorado Rapids	Colorado Rapids
Waveney	Waveney
C.D. Chivas USA	Club Deportivo Chivas USA
Campionatul Mondial de Fotbal Feminin 1995	VM i fotball for kvinner 1995
Arenópolis	Arenópolis
Saint Croix, Insulele Virgine Americane	Saint Croix
Scary Movie 2	Scary movie 2
Stadionul Hillsborough	Hillsborough Stadium
Ibitiúra de Minas	Ibitiúra de Minas
Beriev	Beriev
Teză (retorică)	Tese
Põltsamaa	Põltsamaa
Jämsä	Jämsä
Ravel Morrison	Ravel Morrison
Atafu	Atafu
Përmet	Përmet
Belo Campo	Belo Campo
Partidul Socialist al Albaniei	Albanias sosialistiske parti
Alumínio	Alumínio
Hudiksvall	Hudiksvall
Manele	Manele
Drapelul statului New Mexico	New Mexicos flagg
Xochimilco	Xochimilco
Neturei Karta	Neturei Karta
Heșvan	Hesjván
Echipa națională de fotbal a Republicii São Tomé și Príncipe	São Tomé og Príncipes herrelandslag i fotball
FC Volga Nijni Novgorod	FK Volga Nizjnij Novgorod
Denizlispor	Denizlispor
Tabora	Tabora
Regiunea Zanzibar South and Central	Unguja Kusini
Lophius	Lophius
Coquitlam, Columbia Britanică	Coquitlam
D.N. Angel	D.N.Angel
FC Sioni Bolnisi	FC Sioni Bolnisi
Regia Autonomă de Transporturi Pariziene	Régie autonome des transports parisiens
Habib Bourguiba	Habib Bourguiba
São Francisco de Sales	São Francisco de Sales
Nexø	Nexø
Whole Lotta Love	Whole Lotta Love
PFK Slavia Sofia	PFC Slavia Sofia
2003 în film	Filmåret 2003
Regnitz	Regnitz
2004 în cinematografie	Filmåret 2004
Argostolion	Argostoli
Time and a Word	Time and a Word
Mazovia	Masovia
Torfaen	Torfaen
Norther	Norther
Wetteren	Wetteren
Departamentul Chinandega	Chinandega (departement)
Transbaikal	Transbajkal
São José do Brejo do Cruz	São José do Brejo do Cruz
Mamou	Mamou (region)
Han (dezambiguizare)	Han
Kalmar FF	Kalmar FF
1935 în film	Filmåret 1935
Motivație	Motivasjon
LogMeIn Hamachi	LogMeIn Hamachi
Filosofem	Filosofem
Helheim	Hel (underverdenen)
COINTELPRO	COINTELPRO
Turan	Turan (guddom)
Interacțiune de galaxii	Vekselvirkende galakse
Blandford Forum	Blandford Forum
Secretariatul de Stat al Sfântului Scaun	Statssekretariatet
9½ Weeks	9 1/2 Weeks
Diamante	Diamante
Stella Sigurðardóttir	Stella Sigurðardóttir
Forțele armate ale Canadei	Canadas forsvar
Bătălia de la Boyne	Slaget ved Boyne
Chinatown (film)	Chinatown (film)
Turbină hidraulică	Vannturbin
Golful Panama	Panamabukten
Quick Step	Etixx-Quick Step
Provincia Cankuzo	Cankuzo (provins)
Provincia Bujumbura Rurală	Bujumbura Rural (provins)
Mamers	Mamers
Cei mai frumoși ani ai vieții noastre	De beste år av vårt liv
Epoca fanariotă	Fanarioter
Coari	Coari
Alte 48 de ore	Nye 48 timer
Is There Anybody Out There? The Wall Live 1980–81	Is There Anybody Out There? The Wall Live 1980–81
Comuna Kohtla-Nõmme	Kohtla-Nõmme kommune
Kramfors	Kramfors
Canudos do Vale	Canudos do Vale
Belweder	Belweder
Pokémon Diamond & Pearl	Pokémon Diamond og Pearl
Apyrrothrix	Apyrrothrix
Hautacam	Hautacam
Augustenborg	Augustenborg
ING Groep	ING
Simbol astronomic	Astronomiske symboler
Comuna Esbjerg	Esbjerg kommune
Rave	Rave
Tip 99 (tanc)	Type 99
Finala Ligii Campionilor 2008	Mesterliga-finalen 2007/2008
Reprise Records	Reprise Records
Regiunea Tadjourah	Tadjourah (region)
Blaignan	Blaignan
OpenMoko	OpenMoko
Familia Regală Britanică	Den britiske kongefamilien
Canalul Kra	Thaikanalen
Lumea de dincolo 2: Evoluția	Underworld: Evolution
Pepingen	Pepingen
Era (muzică)	Era
Hiade (mitologie)	Hyadene (gresk mytologi)
Beerschot AC	KFC Germinal Beerschot
New York Cosmos	New York Cosmos
Woking	Woking
Zona Antarctică Argentiniană	Argentinsk Antarktis
Peninsula Doberai	Fuglehodehalvøya
Lubianka (KGB)	Lubjanka
Hook (film)	Hook (film)
Kongur	Kongur Tagh
Marwanizii	Merwani
Baumgartner	Baumgartner
Stația Mirny	Mirnyj (forskningsstasjon)
Kälviä	Kelviå
Back to Basics (album)	Back to Basics
Duque Bacelar	Duque Bacelar
Puebla FC	Puebla FC
Mtwara	Mtwara
Dénia	Dénia
José Villalonga Llorente	José Villalonga Llorente
Notafilie	Notafili
Tapiramutá	Tapiramutá
Sobradinho	Sobradinho (Bahia)
Aldershot	Aldershot
Dr. Quinn	Dr. Quinn, Medicine Woman
Cartierul General Suprem al Forțelor Expediționare Aliate	Supreme Headquarters Allied Expeditionary Force
România la Concursul Muzical Eurovision Junior	Romania i Junior Eurovision Song Contest
Ipuaçu	Ipuaçu
Theobroma	Theobroma
Gracho Cardoso	Gracho Cardoso
Mercyful Fate	Mercyful Fate
Provincia Șırnak	Şırnak (provins)
São Luiz Gonzaga	São Luiz Gonzaga
Mohammedia	Mohammedia
1910 în literatură	Litteraturåret 1910
Țările de Jos la Concursul Muzical Eurovision	Nederland i Eurovision Song Contest
Bucătăria coreeană	Det koreanske kjøkken
Fujiyoshida	Fujiyoshida
Fédération Algérienne de Football	Fédération Algérienne de Football
Argir	Argir
Arrecife	Arrecife
Renăscut din cenușă	Cinderella Man
Comuna Pühalepa	Pühalepa kommune
Încălcare a dreptului de autor	Piratkopiering
Armstrong	Armstrong
The Gods Must Be Crazy	Gudene må være gale
Mitul lui Er	Myten om Er
Lapinjärvi	Lappträsk
Heavy Rain	Heavy Rain
Comuna Kõrgessaare	Kõrgessaare kommune
Comuna Holmegaard	Holmegaard kommune
Deuteromycota	Imperfekte sopp
Garage Days Re-Revisited	The $5.98 E.P.: Garage Days Re-Revisited
Grand Theft Auto Advance	Grand Theft Auto (Game Boy Advance)
Mata de São João	Mata de São João
Regiunea Oriental, Maroc	Oriental (region)
Euribor	Euribor
Castelul Kalmar	Kalmar slott
Kabili	Kabyler
Cupa UEFA (Futsal)	UEFA Futsal Cup
Markland	Markland
Braunschweig (Land)	Fristaten Braunschweig
Golful Argolic	Den argoliske bukt
Bufniță	Asio
Kaland (Austrheim)	Kaland (Austrheim)
Tilbury	Tilbury
Gazometrie sanguină	Blodgassanalyse
Lierde	Lierde
Monopol natural	Naturlig monopol
Simrishamn	Simrishamn
Nevado del Huila	Nevado del Huila
Qurghonteppa	Qurghonteppa
Rhythm of Love (album Kylie Minogue)	Rhythm of Love (Kylie Minogue)
Lista episoadelor din Supernatural	Liste over Supernatural-episoder
Regiunea Erongo	Erongo (region)
Mirassol	Mirassol
El Bayadh	El Bayadh
Crewe	Crewe
CAC 40	CAC 40
Sørlandet	Sørlandet
Comuna Emmaste	Emmaste kommune
Comuna Käina	Käina kommune
Atilio Vivacqua	Atilio Vivacqua
Overkill	Overkill
Brocart	Brokade
Centru Galactic	Galaktisk sentrum
Intratereștri	Teorien om at jorden er hul
Negotin	Negotin
Arzawa	Arzawa
Omaha hold 'em	Omaha Hold'em
Prestegårdshagen	Prestegårdshagen
Ielmo Marinho	Ielmo Marinho
Prefectura Pella	Pella (prefektur)
Feliz Deserto	Feliz Deserto
Mogyoród, Pesta	Mogyoród
Râul Samara, Volga	Samara (elv i Russland)
Kvæfjord	Kvæfjord
South Hams	South Hams
Hove (Belgia)	Hove (Belgia)
Reacție Friedel–Crafts	Friedel-Craftsreaksjon
Pescărușul	Måken
Kidal	Kidal
Neufchâteau, Belgia	Neufchâteau
Tambaú	Tambaú
Mont-Saint-Guibert	Mont-Saint-Guibert
Yvoir	Yvoir
Vielsalm	Vielsalm
Monte Alegre de Goiás	Monte Alegre de Goiás
Sambreville	Sambreville
Vresse-sur-Semois	Vresse-sur-Semois
Walhain	Walhain
Arthur Seyss-Inquart	Arthur Seyss-Inquart
Sombreffe	Sombreffe
Philippeville	Philippeville
Viroinval	Viroinval
Houffalize	Houffalize
Alina	Alina
Uni	Uni
Kostas Manolas	Kostas Manolas
Crisólita	Crisólita
Capul Dejnev	Kapp Dezjnjov
Batatais	Batatais
Quatro Barras	Quatro Barras
Hochrhein	Hochrhein
Mormântul tracic de la Sveștari	Den trakiske graven i Sveshtari
Kino (formație)	Kino (band)
Košice IV	Košice IV
Volker Finke	Volker Finke
Atari Jaguar	Atari Jaguar
Central de Minas	Central de Minas
Denbighshire	Denbighshire
Ortler	Ortler
Caldera Yellowstone	Yellowstone-vulkanen
Fakaofo	Fakaofo
Delta Okavango	Okavangodeltaet
Charles-François Dupuis	Charles François Dupuis
Purwokerto	Purwokerto
Pompă peristaltică	Peristaltisk pumpe
Listă de prim-miniștri ai Ungariei	Liste over Ungarns statsministre
Cucujoidea	Glans- og flatbiller
Lauro Muller	Lauro Müller
All India Anna Dravida Munnetra Kazhagam	All India Anna Dravida Munnetra Kazhagam
Henric de Speyer	Henrik av Speyer
Isahar	Jissakar
Parcul Național Pirin	Pirin nasjonalpark
Federația Internațională de Handbal	International Handball Federation
Comuna Haarby	Haarby kommune
Palatul Myślewicki	Myślewice-palasset
Platysphinx	Platysphinx
Lista comunelor din Nièvre	Kommuner i departementet Nièvre
Lista comunelor din Marne	Kommuner i departementet Marne
Lista comunelor din Seine-Maritime	Kommuner i departementet Seine-Maritime
Lista comunelor din Loiret	Kommuner i departementet Loiret
Igarapé-Miri	Igarapé-Miri
Lista comunelor din Meurthe-et-Moselle	Kommuner i departementet Meurthe-et-Moselle
Lista comunelor din Seine-et-Marne	Kommuner i departementet Seine-et-Marne
Lista comunelor din Sarthe	Kommuner i departementet Sarthe
Lista comunelor din Maine-et-Loire	Kommuner i departementet Maine-et-Loire
Lista comunelor din Haute-Marne	Kommuner i departementet Haute-Marne
Lista comunelor din Indre-et-Loire	Kommuner i departementet Indre-et-Loire
Lista comunelor din Oise	Kommuner i departementet Oise
Lista comunelor din Mayenne	Kommuner i departementet Mayenne
Pittem	Pittem
Overpelt	Overpelt
Neerpelt	Neerpelt
Ordo Ad Chao	Ordo Ad Chao
Merinos de Transilvania	Merinosau
Opglabbeek	Opglabbeek
Carolina, Maranhão	Carolina (Maranhão)
Tielt	Tielt
Diepenbeek	Diepenbeek
Gingelom	Gingelom
Embu	Embu (Brasil)
Emicho	Emicho av Leiningen
Dourados	Dourados
Diadema	Diadema
Montes Claros	Montes Claros
Tânărul Frankenstein	Frankenstein Junior
La Gazzetta dello Sport	La Gazzetta dello Sport
Fuerza Aérea de Chile	Fuerza Aérea de Chile
Provincia Bas-Uele	Bas-Uele
Reykjanesbær	Reykjanesbær
Ivaiporã	Ivaiporã
Film epic	Storfilm
Lista țărilor după punctul de maximă altitudine	Liste over land etter høyeste punkt
Ratlam	Ratlam
MicroProse	MicroProse
Heavy metal umlaut	Heavy metal-tødler
Swale	Swale
Orașul vechi din Cracovia	Gamlebyen i Kraków
Grov (Skånland)	Grov (Skånland)
1894 în film	Filmåret 1894
Districtul Chukha	Chukha
Districtul Trashigang	Trashigang
Paro	Paro
Calafat	Calafat
