Africa	Afrika
Iulia Walters	Julie Walters
Lena Headey	Lena Headey
Colleen McCullough	Colleen McCullough
Apaxco	Apaxco
Mia Wasikowska	Mia Wasikowska
Carola Gugino	Carla Gugino
Catharina Moennig	Katherine Moennig
Alienora Provinciae	Eleanor av Provence
Wu Cheng'en	Wu Cheng'en
Yeardley Smith	Yeardley Smith
Iulia Kavner	Julie Kavner
Salome (filia Herodiadis)	Salome, datter av Herodias
391 a.C.n.	391 f.Kr.
Hattie McDaniel	Hattie McDaniel
AP	AP (andre betydninger)
Anna Baxter	Anne Baxter
Sinai	Sinai
Martina Aubry	Martine Aubry
392 a.C.n.	392 f.Kr.
Universitas Catholica Sacri Cordis Iesu	Università Cattolica del Sacro Cuore
393 a.C.n.	393 f.Kr.
394 a.C.n.	394 f.Kr.
Britannia (discretiva)	Britannia
Patella	Kneskjell
Functio superiectiva	Surjektiv
395 a.C.n.	395 f.Kr.
Geraldina Ferraro	Geraldine Ferraro
Ioanna I (regina Navarrae)	Johanna I av Navarra
Catharina Senensis	Katarina av Siena
Catharina Franciae	Katherine av Valois
397 a.C.n.	397 f.Kr.
Margarita de Bello Forti	Margaret Beaufort
Amanda Tapping	Amanda Tapping
Claudia (regina Franciae)	Claude av Frankrike
Nancy Cartwright	Nancy Cartwright
Elisabetha Woodville	Elizabeth Woodville
Anna Neville	Anne Neville
Claudia Black	Claudia Black
Gloria Swanson	Gloria Swanson
Cicero (discretiva)	Cicero (andre betydninger)
398 a.C.n.	398 f.Kr.
Iulia Domna	Julia Domna
Georgius Ludovicus Leclerc de Buffon	Georges-Louis Leclerc de Buffon
Palma (discretiva)	Palma
Ernestus Ludovicus Kirchner	Ernst Ludwig Kirchner
Philippa Hannoniae	Philippa av Hainaut
Liliola Cinquetti	Gigliola Cinquetti
Aelia Eudocia	Aelia Eudocia
Christina Perri	Christina Perri
Elisabetha Mitchell	Elizabeth Mitchell
Adela Campaniensis	Adele av Champagne
Sultanatus Delhiensis	Delhisultanatet
Iulia Vipsania Agrippina	Agrippina den eldre
Donatella Versace	Donatella Versace
Robyn	Robin Miriam Carlsson
Bo Derek	Bo Derek
Willa Cather	Willa Cather
Octavia minor	Octavia den yngre
Ioanna Mansfield	Jayne Mansfield
Matilda (uxor Stephani, regis Angliae)	Matilda av Boulogne
Carolus Gardel	Carlos Gardel
Margarita Brown	Margaret Brown
Magdalena Åkerman	Malin Åkerman
Cham	Kam (bibelsk person)
Erica Durance	Erica Durance
Heather Locklear	Heather Locklear
Berengaria (regina Angliae)	Berengaria av Navarra
Agnes Carlsson	Agnes Carlsson
Michael Kalinin	Mikhail Kalinin
Antonia minor	Antonia den yngre
Edna Anna Proulx	Annie Proulx
Valeria Messalina	Valeria Messalina
Hortensia de Beauharnais	Hortense de Beauharnais
Ali McGraw	Ali MacGraw
Lee Remick	Lee Remick
Leslia Caron	Leslie Caron
Pasargadae	Pasargadae
Ioanna Plowright	Joan Plowright
Ioannes Rivera	Gianni Rivera
Isabella Hanoniensis	Isabella av Hainaut
Maureen O'Sullivan	Maureen O'Sullivan
Irena Dunne	Irene Dunne
Arrotundimentum IV Lutetiae	4. arrondissement
Catina Paxinu	Katina Paxinou
Ethel Barrymore	Ethel Barrymore
Cleopatra (Philippi II filia)	Kleopatra av Makedonia
Carolina Kennedy Schlossberg	Caroline Kennedy
Erica Eleniak	Erika Eleniak
Regnum Israel (Samaria)	Kongedømmet Israel (Samaria)
Lilia Boulanger	Lili Boulanger
Breteuil (Esia)	Breteuil
Taric Abenciet	Tariq Ibn Ziyad
Christina Milian	Christina Milian
Margarita Scotiae (sancta)	Margaret av Skottland
Iulia Lewis	Juliette Lewis
Maria Christina Borboni	Maria Christina av De to Sicilier
Ferdinandus Henricus Cardoso	Fernando Henrique Cardoso
Eduardus Adelbertus Doisy	Edward Adelbert Doisy
Pola Negri	Pola Negri
Brunichildis	Brunhilda av Austrasia
Irwin Rose	Irwin Rose
Anita Ekberg	Anita Ekberg
Dorothea Lange	Dorothea Lange
Ioanna Du Barry	Madame du Barry
Poppaea Sabina	Poppaea Sabina
Gratia Park	Grace Park
Diana Feinstein	Dianne Feinstein
Algorithmus Euclidis	Euklids algoritme
Editha Cresson	Édith Cresson
Universitas Mancuniensis	University of Manchester
Galina Višnevskaja	Galina Pavlovna Visjnevskaja
Coretta Scott King	Coretta Scott King
Anna Pauker	Ana Pauker
Amanda Beard	Amanda Beard
Dag	Dag (andre betydninger)
Absinthiatum	Vermut
Mayim Bialik	Mayim Bialik
Lea Seydoux	Léa Seydoux
Margarita Andegavensis	Margaret av Anjou
Fabiola de Mora y Aragón	Fabiola av Belgia
Abiogenesis	Abiogenese
Octavia (Claudii filia)	Claudia Octavia
Camilla Läckberg	Camilla Läckberg
Iván Córdoba	Iván Córdoba
Laura Vandervoort	Laura Vandervoort
Iacobus Monod	Jacques Monod
Solidus (nummus)	Solidus (mynt)
Maria Amalia de Neapoli-Sicilia	Maria Amalia av De to Sicilier
Scandentia	Trespissmus
401 a.C.n.	401 f.Kr.
Carolina Ioanna Spellmann Shoemaker	Carolyn S. Shoemaker
Matrimonium coacticium	Tvangsekteskap
Ingrid van Houten-Groeneveld	Ingrid van Houten-Groeneveld
Sinope (discretiva)	Sinope
Arsinoë I (regina Aegypti)	Arsinoe I av Egypt
Cleopatra Thea	Kleopatra Thea
402 a.C.n.	402 f.Kr.
Basilica Sancti Pauli extra muros	Sankt Paul utenfor murene
Linda Lingle	Linda Lingle
Anna Rutherford	Ann Rutherford
Edith Nesbit	Edith Nesbit
Christina Grimmie	Christina Grimmie
Honnefluctus	Honfleur
Margarita Franciae (regina Hungariae)	Marguerite av Frankrike (1158–1197)
Sasha Alexander	Sasha Alexander
403 a.C.n.	403 f.Kr.
Ingeburgis Daniae	Ingeborg av Danmark (fransk dronning)
Antonius Tabucchi	Antonio Tabucchi
Thymus	Thymus
Isabella (comitissa Engolismae)	Isabella av Angoulême
Sophia Dorothea de Celle	Sophie Dorothea av Braunschweig-Lüneburg
Sophia Vergara	Sofía Vergara
Nebula	Nebula
Anna Radcliffe	Ann Radcliffe
MT	MT
Gabriela Szabo	Gabriela Szabó
Harry Potter and the Deathly Hallows – Part 2	Harry Potter og dødstalismanene – del 2
Erin Brockovich	Erin Brockovich
Francisca Caccini	Francesca Caccini
Cirta (provincia)	Constantine (provins)
407 a.C.n.	407 f.Kr.
Oliverius E. Williamson	Oliver Williamson
Flavia Maximiana Theodora	Flavia Maximiana Theodora
Taxidea taxus	Amerikansk grevling
408 a.C.n.	408 f.Kr.
409 a.C.n.	409 f.Kr.
Alicia de Larrocha	Alicia de Larrocha
Avram Hershko	Avram Hershko
Rogerius Sperry	Roger W. Sperry
Selman Abraham Waksman	Selman Waksman
Robertus Burns Woodward	Robert Burns Woodward
Esther Williams	Esther Williams
410 a.C.n.	410 f.Kr.
Boa Cuon	BoA (sanger)
411 a.C.n.	411 f.Kr.
412 a.C.n.	412 f.Kr.
Achaia (discretiva)	Akhaia (andre betydninger)
Sardis	Sardis
Margarita Beckett	Margaret Beckett
414 a.C.n.	414 f.Kr.
Lysithea	Lysithea
Emma Green Tregaro	Emma Green Tregaro
The Walking Dead (series televisifica)	The Walking Dead (TV-serie)
415 a.C.n.	415 f.Kr.
Edgitha (uxor Henrici I, regis Angliae)	Edith av Skottland
Shaolin templum	Shaolintempelet
Maria Felicitatis Malibran	Maria Malibran
Damianus Molocaiensis	Damian de Veuster
Malam Bacai Sanhá	Malam Bacai Sanhá
416 a.C.n.	416 f.Kr.
Comitatus Edessanus	Grevskapet Edessa
Victoria Principal	Victoria Principal
Honor Blackman	Honor Blackman
Punum	Puno
Cordulegaster boltonii	Kongeøyenstikker
Rebecca De Mornay	Rebecca De Mornay
417 a.C.n.	417 f.Kr.
June Allyson	June Allyson
Tlaloc	Tlaloc
Renatus Cassin	René Cassin
Aemiliana Torrini	Emilíana Torrini
Abraham Ortelius	Abraham Ortelius
418 a.C.n.	418 f.Kr.
Hesperiidae	Smygere
Marina Sirtis	Marina Sirtis
Rogerius Bruce Myerson	Roger Myerson
Putumayia (departamentum)	Putumayo (departement)
419 a.C.n.	419 f.Kr.
Arne Tiselius	Arne Tiselius
Ericus Stark Maskin	Eric Maskin
Salome (discipula)	Salome (disippel)
Maria de Vetsera	Maria von Vetsera
Museum Historiae Naturalis (Berolinum)	Humboldtmuseet
Agathias	Agathias Scholastikos
420 a.C.n.	420 f.Kr.
Aaron Ciechanover	Aaron Ciechanover
421 a.C.n.	421 f.Kr.
Robertus Browning	Robert Browning
Os sacrum	Korsbein
422 a.C.n.	422 f.Kr.
Seminarium	Seminar (kirkelig)
Matthaeus Riccius	Matteo Ricci
Robertus Sanderson Mulliken	Robert Mulliken
423 a.C.n.	423 f.Kr.
Satyricon (discretiva)	Satyricon
424 a.C.n.	424 f.Kr.
Francisca de la Tour	Frances de la Tour
Theudericus I (rex Austrasiae)	Teoderik I av Austrasia
Annie Hall	Annie og jeg
Anna Applebaum	Anne Applebaum
Yoshirō Mori	Yoshiro Mori
425 a.C.n.	425 f.Kr.
Proelium ad cornua Hattin commissum	Slaget ved Hattin
426 a.C.n.	426 f.Kr.
Offa (rex Merciae)	Offa av Mercia
Epidaurus	Epidauros
Societas Hydrographica Internationalis	Den internasjonale hydrografiske organisasjon
Claudia Alta Taylor Johnson	Lady Bird Johnson
Elisabetha Truman	Bess Truman
Ludovica Adams	Louisa Adams
Ludovica Hoover	Lou Henry Hoover
Mamie Eisenhower	Mamie Eisenhower
Pax Secunda Lutetiae	Paris-traktaten av 1815
428 a.C.n.	428 f.Kr.
Litterae Civitatum Foederatarum	Amerikansk litteratur
Paeninsula Capitis Eboraci	Kapp York-halvøya
Elisabetha Grable	Betty Grable
Notatio musica	Musikknotasjon
Teri Garr	Teri Garr
Stephanus Kim Suhwan	Stephen Kim Sou-hwan
431 a.C.n.	431 f.Kr.
Theodorus Gulielmus Schultz	Theodore Schultz
Daniel Kahneman	Daniel Kahneman
Ludovicus Fridericus Leloir	Luis Federico Leloir
Intervallum	Intervall
432 a.C.n.	432 f.Kr.
Carolus Belo	Carlos Filipe Ximenes Belo
Mugil cephalus	Ekte multe
Erasmus Darwin	Erasmus Darwin
434 a.C.n.	434 f.Kr.
Christina Johnston	Kristen Johnston
Joely Richardson	Joely Richardson
435 a.C.n.	435 f.Kr.
Iulius Natta	Giulio Natta
Alienora Gwyn	Nell Gwyn
Principissa Liliana	Lilian av Sverige
Israël (discretiva)	Israel (andre betydninger)
Harriet Harman	Harriet Harman
436 a.C.n.	436 f.Kr.
Sri Vijaya	Shrivijaya
Vallauris	Vallauris
Adulterium	Hor
437 a.C.n.	437 f.Kr.
Morinda citrifolia	Morinda citrifolia
Lucretia Garfield	Lucretia Garfield
Sura (religio Islamica)	Sura
Acumum	Montélimar
Lucia Hayes	Lucy Webb Hayes
438 a.C.n.	438 f.Kr.
439 a.C.n.	439 f.Kr.
Hadit	Hadith
Stanislaus Ulam	Stanisław Marcin Ulam
Hérouville-Saint-Clair	Hérouville-Saint-Clair
Maisie Williams	Maisie Williams
Leo I	Leo I
440 a.C.n.	440 f.Kr.
Sydney Brenner	Sydney Brenner
441 a.C.n.	441 f.Kr.
442 a.C.n.	442 f.Kr.
Kat Von D	Kat Von D
Dorothea Gish	Dorothy Gish
Consonans glottidalis	Glottaler
Elisabetha Sladen	Elisabeth Sladen
443 a.C.n.	443 f.Kr.
Erica Christensen	Erika Christensen
Eduardus Paulus Sheringham	Teddy Sheringham
444 a.C.n.	444 f.Kr.
Millvina Dean	Millvina Dean
Christianus de Duve	Christian de Duve
Decimus Magnus Ausonius	Decimus Magnus Ausonius
Vera Muchina	Vera Mukhina
Theda Bara	Theda Bara
Clara Bow	Clara Bow
445 a.C.n.	445 f.Kr.
Carola Rampling	Charlotte Rampling
446 a.C.n.	446 f.Kr.
Baruj Benacerraf	Baruj Benacerraf
Maria (regina Hierosolymitana)	Maria av Montferrat
Shannon Ashley Mitchell	Shay Mitchell
Vanves	Vanves
447 a.C.n.	447 f.Kr.
Moldonium	Meudon
Puteaux	Puteaux
Sara Siddons	Sarah Siddons
Friderica Pellegrini	Federica Pellegrini
Iva Zanicchi	Iva Zanicchi
Priscilla Presley	Priscilla Presley
448 a.C.n.	448 f.Kr.
Sibylla (regina Hierosolymitana)	Sibylla av Jerusalem
Alicia Munro	Alice Munro
449 a.C.n.	449 f.Kr.
Sapor II	Sjahpur II av Persia
Hajj	Hajj
David Baltimore	David Baltimore
Jennifer Mulhern Granholm	Jennifer Granholm
451 a.C.n.	451 f.Kr.
Sophia Kinsella	Madeleine Wickham
Principatus Antiochenus	Fyrstedømmet Antiokia
452 a.C.n.	452 f.Kr.
Stratonice Demetrii filia	Stratonike av Syria
Iulia (uxor Pompeii Magni)	Julia Cæsaris
453 a.C.n.	453 f.Kr.
Angelus	Engel
Aemilia Clarke	Emilia Clarke
Maria Zambrano	María Zambrano
Buteo	Våker
Cephaloedium	Cefalù
Ioannes Ernestus Walker	John E. Walker
455 a.C.n.	455 f.Kr.
Iacobus I (rex Scotiae)	Jakob I av Skottland
Henricus rex iunior	Henrik den unge konge
Pietas (Michael Angelus)	Pietà (Michelangelo)
457 a.C.n.	457 f.Kr.
Bethlehem	Belém (andre betydninger)
Edna Purviance	Edna Purviance
458 a.C.n.	458 f.Kr.
Pugna Alamensis	Slaget ved Alamo
John Carter (pellicula)	John Carter (film)
459 a.C.n.	459 f.Kr.
Chlodio	Clodio
Jennifer Saunders	Jennifer Saunders
Ioanna Anglica (regina Siciliae)	Johanna av England, dronning av Sicilia
Lotta Engberg	Lotta Engberg
Aelis (comitissa Pontivi)	Alys, grevinne av Vexin
460 a.C.n.	460 f.Kr.
Martha Nussbaum	Martha Nussbaum
Margarita Franciae	Margrethe av Frankrike
Litterae Amarna	Amarnabrevene
461 a.C.n.	461 f.Kr.
Angelica Balabanova	Angelica Balabanoff
462 a.C.n.	462 f.Kr.
Iguanidae	Iguaner
Gertrudis Nivellensis	Gertrude av Nivelles
463 a.C.n.	463 f.Kr.
Phane Chalcia	Fani Khalkia
Isabella I (regina Hierosolymitana)	Isabella I av Jerusalem
Alais (comitissa Blesensis)	Alix av Frankrike
Adelhaidis Labille-Guiard	Adélaïde Labille-Guiard
Piratae Maris Caribici (discretiva)	Pirates of the Caribbean
Philippus Showalter Hench	Philip Showalter Hench
464 a.C.n.	464 f.Kr.
465 a.C.n.	465 f.Kr.
Fax electrica	Lommelykt
466 a.C.n.	466 f.Kr.
Cyborg	Kyborg
Kikki Danielsson	Kikki Danielsson
467 a.C.n.	467 f.Kr.
Ronaldus Norrish	Ronald George Wreyford Norrish
Iacobus Meade	James Meade
Marcellina Bertrand	Marcheline Bertrand
Romanus (discretiva)	Romanus
468 a.C.n.	468 f.Kr.
Egeria (discretiva)	Egeria
Finnus	Finn
Stephanus VIII	Stefan VII
Sienna Guillory	Sienna Guillory
Ludovica Diogo	Luísa Diogo
Atharvaveda	Atharvaveda
Conus Australis	Sørlige Kjegle
Editha Gorniak	Edyta Górniak
471 a.C.n.	471 f.Kr.
Linda Christian	Linda Christian
La Môme (pellicula)	La Vie en Rose
472 a.C.n.	472 f.Kr.
Samaveda	Samaveda
Oliverius Goldsmith	Oliver Goldsmith
Gala (cantrix)	Gala
473 a.C.n.	473 f.Kr.
Maria de Bohun	Mary de Bohun
Maria (comitissa Campaniensis)	Marie Capet, grevinne av Champagne
Columba Hiensis	Columba av Iona
474 a.C.n.	474 f.Kr.
Melissa Rauch	Melissa Rauch
Martha Scott	Martha Scott
Linguae Papuanae	Papuanske språk
Aves Stymphalides	De stymfaliske fuglene
Index communium praefecturae Ostiorum Rhodani	Kommuner i departementet Bouches-du-Rhône
Index communium praefecturae Axonae	Kommuner i departementet Aisne
476 a.C.n.	476 f.Kr.
Ferdinandus Collor de Mello	Fernando Affonso Collor de Mello
477 a.C.n.	477 f.Kr.
Barsac (Girundia)	Barsac (Gironde)
478 a.C.n.	478 f.Kr.
Abzac (Girundia)	Abzac (Gironde)
Sextus Empiricus	Sextus Empiricus
Ethel Maria Smyth	Ethel Smyth
Andreas Voznesenskij	Andrej Voznesenskij
Garenna Columbae	La Garenne-Colombes
Iulia Harris	Julie Harris
Vernonum	Vernon (Eure)
Signum (functio)	Signum (matematikk)
Natalia Dormer	Natalie Dormer
Summer Glau	Summer Glau
481 a.C.n.	481 f.Kr.
Elisabetha Hauarda	Elizabeth Boleyn, grevinne av Wiltshire
Christiana Amanpour	Christiane Amanpour
482 a.C.n.	482 f.Kr.
483 a.C.n.	483 f.Kr.
Lucia Etxebarria	Lucía Extebarria
Adelais Lovaniensis	Adeliza av Louvain
484 a.C.n.	484 f.Kr.
Magdalena de Scudéry	Madeleine de Scudéry
485 a.C.n.	485 f.Kr.
Maria Clara Alain	Marie-Claire Alain
Ulf von Euler	Ulf von Euler
Bernardus Houssay	Bernardo Houssay
486 a.C.n.	486 f.Kr.
Amanda Holden	Amanda Holden
Jacqui Smith	Jacqui Smith
Brockhaus	Brockhaus Enzyklopädie
487 a.C.n.	487 f.Kr.
Philippus V (rex Macedonum)	Filip V av Makedonia
Almus	Lom (Bulgaria)
Pernilla August	Pernilla August
488 a.C.n.	488 f.Kr.
Antigonidae	Antigoniddynastiet
489 a.C.n.	489 f.Kr.
Karin Boye	Karin Boye
Eduardus Lawrie Tatum	Edward Lawrie Tatum
Margarita Wallström	Margot Wallström
491 a.C.n.	491 f.Kr.
As You Like It	Som dere vil ha det
Stauracius	Staurakios
492 a.C.n.	492 f.Kr.
Chale	Nimrud
Muta bilabialis surda	Ustemt bilabial plosiv
Iulia Livilla	Julia Livilla
493 a.C.n.	493 f.Kr.
Blanche Lincoln	Blanche Lincoln
Marina Silva	Marina Silva
Phyllida Lloyd	Phyllida Lloyd
494 a.C.n.	494 f.Kr.
Anna Amalia Borussiae	Anna Amalie av Preussen
Ioanna Phillips	Siân Phillips
495 a.C.n.	495 f.Kr.
Catharina Babineaux Blanco	Kathleen Blanco
Hayley Mills	Hayley Mills
Robertus Fogel	Robert Fogel
Ioannes Carolus Polanyi	John Charles Polanyi
Eduardus Galfridus Smith Stanley	Edward Geoffrey Smith-Stanley, 14. jarl av Derby
496 a.C.n.	496 f.Kr.
Alexander II (rex Scotiae)	Aleksander II av Skottland
Dorothea Anna Richards	Ann Richards
497 a.C.n.	497 f.Kr.
Heptarchia	Heptarkiet
Clodius Albinus	Clodius Albinus
Uroborus	Ouroboros
498 a.C.n.	498 f.Kr.
Carola Anna Duffy	Carol Ann Duffy
Caecilia Neville (ducissa Eboracensis)	Cecily Neville, hertuginne av York
499 a.C.n.	499 f.Kr.
Burgus Sancti Mauritii	Bourg-Saint-Maurice
Universitas Minnesotensis	University of Minnesota
Christina Pickles	Christina Pickles
Reges Aragoniae	Liste over aragonesiske monarker
City Lights	Byens lys
Minette Walters	Minette Walters
Equus (discretiva)	Equus
4chan	4chan
Blanca Lancastriae	Blanche av Lancaster
Asincurtis	Azincourt
Annonay	Annonay
Balneum Lixonense	Bagnères-de-Luchon
Beautiran	Beautiran
Constitutum Constantini	Den konstantinske skjenkelse
Amanda Plummer	Amanda Plummer
Nicoleus	Nickel
Aetas Aurea	Gullalderen
Caduceus	Merkurstav
Ronaldus Laing	R.D. Laing
D.C. United	D.C. United
Gulielmus Cavendish	William Cavendish, 4. hertug av Devonshire
Florianus Peixoto	Floriano Peixoto
Historia regum Britanniae	Historia Regum Britanniae
Arrotundimentum V Lutetiae	5. arrondissement
Georgius Wells Beadle	George Wells Beadle
Barbuda	Barbuda
Maidenhead	Maidenhead
Stephanus VII	Stefan VI
Sonia Braga	Sônia Braga
Sepultura (grex)	Sepultura
Romans-sur-Isère	Romans-sur-Isère
Croix (Septentrio)	Croix (Nord)
Tempe	Tempe
Ludovica Arbour	Louise Arbour
Petrus Bagration	Pjotr Ivanovitsj Bagration
Olandia	Öland
Mandelieu-la-Napoule	Mandelieu-la-Napoule
Anglade	Anglade
Philippus III (dux Burgundiae)	Filip III av Burgund
Iulius Hossu	Iuliu Hossu
Electrum (metallum)	Elektrum
David II (rex Scotiae)	David II av Skottland
Debora François	Déborah François
Ioanna Leeves	Jane Leeves
Via Sucinaria	Ravveien
Sparidae	Havkarusser
Index communium praefecturae Alpium Maritimarum	Kommuner i departementet Alpes-Maritimes
Maria Christina Barrault	Marie-Christine Barrault
Maria Francia Pisier	Marie-France Pisier
Paulus Le Guen	Paul Le Guen
Carolus Cignani	Carlo Cignani
Aivo	Aiwo
Tani Ryoko	Ryoko Tani
Christianus Herter	Christian Herter
Lampaulium	Lamballe
Cohors tormentaria	Artilleribatteri
Y (Samara)	Y (Somme)
Laurentius Alma-Tadema	Lawrence Alma-Tadema
Pecunia fiduciaria	Fiat-penger
Sophia Turner (actrix)	Sophie Turner
500 a.C.n.	500 f.Kr.
501 a.C.n.	501 f.Kr.
Deversorium Chelsea	Hotel Chelsea
502 a.C.n.	502 f.Kr.
Montaniacum	Montigny-le-Bretonneux
Ricardus Clayderman	Richard Clayderman
503 a.C.n.	503 f.Kr.
Hénin-Beaumont	Hénin-Beaumont
504 a.C.n.	504 f.Kr.
505 a.C.n.	505 f.Kr.
Montrouge	Montrouge
Herma	Byste
Bellum stativum	Skyttergravskrig
Bogen (Stadt)	Bogen
506 a.C.n.	506 f.Kr.
Galatea (Nereis)	Galateia
Antigone (Sophocles)	Antigone (skuespill)
Debbie Stabenow	Debbie Stabenow
Index communium praefecturae Arigiae	Kommuner i departementet Ariège
Yoani Sanchez	Yoani Sánchez
Proelium Friedlandiense	Slaget ved Friedland
Susiana	Khuzestan
Victoria Francés	Victoria Francés
Corinna	Korinna
Maria Anna Cupis de Camargo	La Camargo
Iulia (M. Balbi uxor)	Julia Cæsaris (søster av Julius Cæsar)
Anastasia Celesidu	Anastasia Kelesidou
Factio Liberalis Australiana	Liberal Party of Australia
507 a.C.n.	507 f.Kr.
508 a.C.n.	508 f.Kr.
Lingua Provincialis	Provençalsk
Orhan Pamuk	Orhan Pamuk
Anna Amalia	Anna Amalie av Sachsen-Weimar-Eisenach
Andreas Schleck	Andy Schleck
Arsinoë (Ptolemaei I mater)	Arsinoe av Makedonia
509 a.C.n.	509 f.Kr.
Stephanus Warnock	Stephen Warnock
Antigonus II Gonatas	Antigonos II Gonatas
Valvatida	Valvatida
Michael Biehn	Michael Biehn
Strix (genus)	Strix (ugler)
Norðurland eystra	Norðurland eystra
Portus Syracusanus	Porto-Vecchio
Somali	Somaliere
Antium (Latium)	Anzio
511 a.C.n.	511 f.Kr.
Certamen Europaeum Pediludii MMVIII	EM i fotball 2008
512 a.C.n.	512 f.Kr.
Index communium praefecturae Arduennae	Kommuner i departementet Ardennes
Gremlins	Gremlins
513 a.C.n.	513 f.Kr.
Apocolocyntosis	Apocolocyntosis
514 a.C.n.	514 f.Kr.
Dino Buzzati	Dino Buzzati
Castrum Gandulphi	Castel Gandolfo
515 a.C.n.	515 f.Kr.
Bohumil Hrabal	Bohumil Hrabal
Lana Parrilla	Lana Parrilla
Nervus facialis	Nervus facialis
Rogerius Guillemin	Roger Guillemin
Pisistratus	Peisistratos
518 a.C.n.	518 f.Kr.
Hecataeus Milesius	Hekataios av Miletos
519 a.C.n.	519 f.Kr.
Anna Bradstreet	Anne Bradstreet
520 a.C.n.	520 f.Kr.
Myrmecobius	Numbat
Sartor	Skredder
Simeon Budënnyj	Semjon Budjonnyj
522 a.C.n.	522 f.Kr.
Centumcellae	Civitavecchia
523 a.C.n.	523 f.Kr.
Abéché	Abéché
525 a.C.n.	525 f.Kr.
Ro Taewu	Roh Tae-woo
Paulus Keating	Paul Keating
Beatrix Webb	Beatrice Webb
526 a.C.n.	526 f.Kr.
Erechtheum	Erekhtheion
Ecclesia orthodoxa Bulgariae	Den bulgarske ortodokse kirke
Muta bilabialis sonora	Stemt bilabial plosiv
Campus Martius	Campo Marzio
Jhansi	Jhansi
Napervillium	Naperville
Biot (Alpes Maritimae)	Biot (Alpes-Maritimes)
Index communium praefecturae Freti Calisii	Kommuner i departementet Pas-de-Calais
Chilpericus I	Chilperik I av Neustria
Ambès	Ambès
Ōkuma Shigenobu	Ōkuma Shigenobu
Photius I (patriarcha Constantinopolitanus)	Fotios I av Konstantinopel
Yuan T. Lee	Yuan T. Lee
Douglass North	Douglass North
Dudley Robertus Herschbach	Dudley R. Herschbach
Gregorius Potemkin	Grigorij Potemkin
Publius Papinius Statius	Publius Papinius Statius
Rocha de Papa	Rocca di Papa
Ludovicus Sullivan	Louis Sullivan
Ertuğrul	Ertuğrul
Iulius Słowacki	Juliusz Słowacki
Windows Defender	Windows Defender
Statio Polaris Australis Amundsen-Scott	Amundsen-Scott (forskningsstasjon)
Hyperborea	Hyperborea
Iacobus Roggeveen	Jakob Roggeveen
Terentius Hill	Terence Hill
Charibertus I	Charibert I
Cumae	Kumae
Signia	Segni
546 a.C.n.	546 f.Kr.
Ioseph Erlanger	Joseph Erlanger
Georgius J. Stigler	George Stigler
Howard Martinus Temin	Howard Temin
Rodericus (rex Visigothorum)	Roderik
Arbis	Arbis (Gironde)
Ambarès-et-Lagrave	Ambarès-et-Lagrave
Index communium praefecturae Calvorum Dorsorum	Kommuner i departementet Calvados
Saint-Pierre-sur-Dives	Saint-Pierre-sur-Dives
Bassens (Girundia)	Bassens (Gironde)
550 a.C.n.	550 f.Kr.
Rosetta	Rosetta (by)
Robertus Gascoyne-Cecil	Robert Arthur Talbot Gascoyne-Cecil
Saint-Jean-Cap-Ferrat	Saint-Jean-Cap-Ferrat
Alfredus Iulius Ayer	Alfred Jules Ayer
Gregorius Palamas	Gregor Palamas
Mesoplodon	Spissnebbhvaler
Ioanna Papissa	Pavinne Johanna
Otorinus Respighi	Ottorino Respighi
Coudekerque-Branche	Coudekerque-Branche
Andalum (Tridentinum-Athesia Superior/Tirolis Meridionalis)	Andalo
Suventibaldus	Zwentibold
Sanctus Paulus Tricastinorum	Saint-Paul-Trois-Châteaux
Belin-Béliet	Belin-Béliet
Aimargues	Aimargues
Rise of the Planet of the Apes	Rise of the Planet of the Apes
Basilica (Tridentinum-Alta Athesia/Tirolis Meridionalis)	Baselga di Pinè
Algiatum	Alzate Brianza
Willebrordus Snellius	Willebrord van Rojen Snell
Phaedo (Plato)	Faidon
Qarabag Montanum	Republikken Nagorno-Karabakh
Campillionum	Campione d'Italia
Lucia di Lammermoor	Lucia di Lammermoor
563 a.C.n.	563 f.Kr.
Dactylopius coccus	Cochenillelus
Lambersart	Lambersart
Briseis	Briseis
Acci	Guadix
Goricum	Gorinchem
Macbethus	Macbeth av Skottland
Gymnophthalmidae	Dvergtejuer
Lady and the Tramp II: Scamp's Adventure	Lady og Landstrykeren II – Fant på eventyr
Prosopagnosia	Prosopagnosi
Petrus Seeger	Pete Seeger
Amazonia	Amazonasbekkenet
Romania (Regio Italica)	Romagna
Scalabis (districtus)	Santarém (distrikt)
Collipo (districtus)	Leiria (distrikt)
Aeminium (districtus)	Coimbra (distrikt)
Ossonoba (districtus)	Faro (distrikt)
Index communium praefecturae Elaveris	Kommuner i departementet Allier
Minority Report (pellicula)	Minority Report
Clivus (Alta Athesia - Tirolis Meridionalis)	Laives
Ludus Vitae Iohannis Conway	Game of Life
Archibaldus Philippus Primrose	Archibald Philip Primrose
Aemilius Hirsch	Emile Hirsch
Le Bourg-d'Oisans	Le Bourg-d'Oisans
Zuindracum	Zwijndrecht (Belgia)
Baurech	Baurech
Trophaea Augusti	La Turbie
La Brède	La Brède
Lloyd Shapley	Lloyd Shapley
Vicerex	Visekonge
Menelik II	Menelik II av Etiopia
Discrimen digitale	Digitale skiller
Foedus Achaicum	Det akhaiske forbund
Ioannes Elmander	Johan Elmander
Tavera	Tavera
Serriera	Serriera
